track_id,song_name,n_artists,main_artist,main_artist_id,main_artist_genres,release_date,explicit,tempo,acousticness,mode,duration_ms,danceability,speechiness,valence,energy,liveness,instrumentalness,comb,lyrics,n_words,duration_min,wpm
0YRRMpIFFuFf2Cq67s0fpm,But God,2,Isaac Carree,2bTfKyEM0bSDqmDcZybqzH,"['gospel', 'gospel r&b']",2013-06-25,0,139.566,0.135,1,263827,0.62,0.31,0.644,0.681,0.113,0.0,But God ::: Isaac Carree,"Ha ha ha, you know people have no idea what you went through to get to where you are
So many times it seemed like it was over, but God. Isaac Carree, tell em about it
Every time I think that I'm all by myself, I just look up in the sky and that's where I find my help
You might think that you got it all worked out and you think that everything's okay
There ain't nothing that you done to deserve His mercy, and His grace
(He gives us what we don't deserve, that's why we say it's amazing.)
You were bout to lose everything, but God (I know I'm not the only one who's been there)
When the doctor said any day, but God (He made the doctor)
And the devil tried to test your faith but God (He thought he really had you this time)
But God, yeah but God. Nobody but GOD. But GOD!
Give me one good reason why you should still be alive
That accident you passed last night was meant to take your life
It would have been you in the grave, you could have been with the pain
When the judge said twenty to life, should have been calling your name, but God
There ain't nothing that you done to deserve His mercy, and His grace
(Can I get a witness on that? Thank ya Isaac.)
You were bout to lose everything, but God
When the doctor said any day, but God (then you went back and he couldn't find nothing!)
And the devil tried to test your faith, but God
(If ya grateful for a but GOD in your life.)
But God, yeah but GOD, nobody, but God, but GOD
Just know that there ain't no situation that you've come out of on your own (He's always been right there wit ya)
Right in the middle of the last don't mean your life
Might have thought that you were by yourself, but he was right there by your side
You were bout to lose everything, but God (In the hospital with your baby)
When the doctor said any day, but God. And the devil tried to test your faith, but God
(you thought it was over) But God, yeah but God, nobody, but GOD, but GOD!
And to every survivor listening, who's ever been counted out and even canceled out
And your situation may have looked impossible and now people are looking for an explanation on how in the world you made it through what you went through
I don't want you to let everybody in all your business, but I just want you to look at them and give em the short version of your testimony and just tell em, you know what, it was nobody, BUT GOD!
---",470,4.397116666666666,106.8882259965811
4c1gGIl0A4G42Du07h9hQo,Towers Of Tokyo,2,Elijah Blake,65OtBLtkrifQrdTlKI90IR,"['pop r&b', 'r&b', 'trap soul']",2013-12-12,1,85.166,0.242,1,251750,0.585,0.086,0.599,0.603,0.113,0.0,Towers Of Tokyo ::: Elijah Blake,"As the words hit my ear
And her eyes cut me deep
I was only fived heartbeats away from losing everything
I believed, it was mine cause I had it
Not because I deserved it
No matter how I try to play it off like I'm not hurting
You see it on the surface

I'm a fool in love
That part's obvious, baby, baby
Just like carpenters
We can build from the ground up and fix it
We'll get high and build it up
Like the towers of Tokyo
Give it structure
Build it strong
Like the tower
We'll never fall
See, everything I can need
Is standing right in front of me
Nothing more, nothing less
Not concerned about the rest
I'm amazed and I'm ashamed
Could've left but you stayed
See it was all fun and games
'Till my blues skies turned to rain


Has aanybody ever felt like
Their life's about to flash before your eyes
And all you can say is ooh....
",170,4.195833333333334,40.51638530287984
1fVR9dPEKupLaKkUhXjDlM,My Life,1,Adrian Marcel,0tqGegfp4LA38TZ807OdzM,['pop r&b'],2013-01-01,1,69.928,0.0166,0,251213,0.709,0.0738,0.651,0.41,0.0947,0.0,My Life ::: Adrian Marcel,"Looking at my past they're right
But I swear you came my way
Like an angel fell from the sky no lie
Loving you the way you are
Made a place in my heart for love
And I can never see us falling apart
We got that kind of fix it up kind of love
And girl I don't mind giving you nothing
Cause in the lowest once of my life
You made a nigga feel like he's something
Girl you've changed my life
Loving you is easy it does feel so right
It's just us against the world
You and me girl
My life, my life, my life
Girl you just that special
And it's us against the world
You and me girl
No one understands the way
You really make me feel inside
If they had you like I have you babe
They would know that you're the one that gets me high
In this crazy world we're in
You find a way to make me smile
And I know you had it raw before
That's why it takes my time to lay it down
And girl I don't mind giving you nothing
Cause in the lowest once of my life
You made a nigga feel like he's something

Girl you've changed my life
Loving you is easy it does feel so right
It's just us against the world
You and me girl
My life, my life, my life
Girl you just that special
And its us against the world
You and me girl
Girl youve made me something different
I know the way you living
Whatever you need guarantee
Ima give it to you ,you, you ,you, you (you ,you)
You are something never long as were together
Baby were gon' win no matter the weather
Me and you nobody but you

Girl you've changed my life
Loving you is easy it does feel so right
It's just us against the world
You and me girl
My life, my life, my life
Girl you just that special
And it's us against the world
You and me girl
Oh oh ,oh oh yeah
Girl you just that special to be
Yeah ,yeah
This is for my lady
This is for the town yeah ,yeah",378,4.186883333333333,90.2819519690462
6GJz6J9dnblGe1Q66bF5gU,Sea Salt,1,Quadron,3GhVFlFT3pagjVkslQPqoJ,['scandinavian r&b'],2013-05-31,0,74.992,0.816,1,188560,0.789,0.0818,0.638,0.59,0.104,0.0186,Sea Salt ::: Quadron,"And I'm not trying to put you at fault
There's a reason for it all
And there’s a fair amount I can’t even show
And you can blame me of it all
I shouldn’t have walked before I could crawl
Though we both went overboard
You’re just too hurtful to adore
‘Cause you just play on
But you just play
With my feelings
And leave it all, blame it all
Inexperienced
Since you rubbed your back with my heart
Why did I give it again?
It's time you broke, it’s my direction
It takes a sole sentiment
And you still, I still can't find my feelings
So I turn to you, look the other way
So I won't see you kill this face
Couldn't help falling in again
I couldn't help it
Tried to pick my words away
And this time only healed my skin
Time only heals this game
You just play on
But you just play
With my feelings
Blame it all
You still blame it on
Inexperience
Since you rubbed your back with my heart
Why did I give it again?
It's time you focus my direction
It takes a soul sentiment
‘Cause you just play on
You just play with my feelings
And blame it all, I'm inexperienced
Since you rubbed your back with my heart
Why did I give it again?
It's time you focus my direction
It takes a soul sentiment
But why does it take a salt sea to meet you?
Why does it take a salt sea?
Why does it take a salt sea to meet you?
Why does it take a salt sea?",272,3.1426666666666665,86.55070004242681
5jFKzEjciQMlXijpELX5vh,I Will Follow You into the Dark,1,Daniela Andrade,0WfaItAbs4vlgIA1cuqGtJ,"['canadian contemporary r&b', 'folk-pop']",2013-04-04,0,108.848,0.801,1,203500,0.487,0.0326,0.404,0.322,0.11,0.0,I Will Follow You into the Dark ::: Daniela Andrade,"But I'll be close behind
I'll follow you into the dark
No blinding light or tunnels to gates of white
Just our hands clasped so tight
Waiting for the hint of a spark
If Heaven and Hell decide
That they both are satisfied
Illuminate the ""No""'s on their vacancy signs
If there's no one beside you
When your soul embarks
Then I'll follow you into the dark
In Catholic school as vicious as Roman rule
I got my knuckles bruised by a lady in black
And I held my tongue as she told me
""Son, fear is the heart of love.""
So I never went back
If Heaven and Hell decide
That they both are satisfied
Illuminate the ""No""'s on their vacancy signs
If there's no one beside you
When your soul embarks
Then I'll follow you into the dark
You and me have seen everything to see
From Bangkok to Calgary
And the soles of your shoes are all worn down
The time for sleep is now
It's nothing to cry about
'Cause we'll hold each other soon
In the blackest of rooms
If Heaven and Hell decide
That they both are satisfied
Illuminate the ""No""'s on their vacancy signs
If there's no one beside you
When your soul embarks
Then I'll follow you into the dark
Then I'll follow you into the dark",225,3.3916666666666666,66.33906633906633
1gf3EpJGtN7cGkKKCfzI9Y,Who Booty (Remix) (feat. E-40 & Clyde Carson),3,Jonn Hart,7vMpNua6oKT52WWHNUJ1No,"['pop r&b', 'slow game']",2013-04-08,1,97.075,0.0463,0,199307,0.688,0.045,0.259,0.637,0.44,0.0,Who Booty (Remix) (feat. E-40 & Clyde Carson) ::: Jonn Hart,"Slide in that thang, real deep game
Bust it so good girl what's my name?
Hit it from the back, headboard swag
When I talk shit Shawty answer right back
Got me yelling like who booty is it, who booty is it?
Who booty, who booty, who booty is it?
Who booty is it, who booty is it?
Who booty, who booty, who booty is it?

She got a big booty so I call her big booty
She got a big booty so I call her big booty
She gon' let a nigga cut
I just wanna, I just wanna get it from the front
(?) swagging, got the girl stuck
Quarterback style so I throw it in her gut
Got her running back, cause she can’t get enough
Baby she a freak, she said put it in her butt
I’m too trill, how I beat it up
I dive in like a Phelps (?)
I’m back stroking in that thing
I let my (?)

(She know who booty it is, you feel me?)
She like it on me, she know I’m a factor
She like the way I talk, the way I spit my vernacular
After first 3 words I knew that I had her
Ever since then, I've been tapping her
She want me to buy her things her man can't afford like Tom Ford
Jeffrey Campbell boots and Helen Moore
Plus that Paige denim, ragged (?) jeans
How'd you get all that in 'em without busting out the seams?
We make a good team, you know I move mean, manage
I’m balling as fixture from the magazine
Eating like a king, you can be my queen
You make the crevice drop, I make the crevice cream


Team player, when I call, you respond, baby
Deep undercover, James Bond, baby
Waitlist, single file, got a line, baby
You say my name like it’s mine, but you ain’t my lady
Secret lover can’t pass up
Squeeze covers, bite the pillow, toot your ass up
Got the type of cash that you can’t add up
Young Ron O’Neal on his last run
Say you love young Clyde when hit it from the back
Go slow, cause you can’t take it all, too fat
When we done roll an L and I hit you with a stack
Who booty, you ain’t even gotta ask
",398,3.3217833333333333,119.8151595277637
09sxVSBp76QJ5MIc7yy4Kq,Where The Wind Blows,1,Coco O.,4cc6PmIfhsUCGJUU9QsxEy,"['danish pop', 'scandinavian r&b']",2013-01-01,0,150.047,0.481,1,230880,0.669,0.0711,0.266,0.769,0.129,2.53e-05,Where The Wind Blows ::: Coco O.,"I just want to have a good time
Can't I have fun for the rest of my life
Just go where the wind blows
Here he comes, yeah he caught my eye
And we made love to the moonlight
Just go where the wind blows

I know he didn't come to me
No one, no one
You can't care, if he's just strung out here
Just because I am more single than anyone
It doesn't mean that I was searching for a perfect pair
O, yes, we all need someone
But we say we don't need no one
Yes, we all need someone
But sometimes we need that interference

I just want to have a good time
Can't I have fun for the rest of my life
Just go where the wind blows
Here he comes, yeah he caught my eye
And we made love to the moonlight
Just go where the wind blows

I know he didn't come to me
No one, no one
You can't care, if he's just strung out here
Just because I am more single than anyone
It doesn't mean that I was searching for a perfect pair

Cause we all need someone
Yes, we all need to be ourselves
Yes, we all need someone
Yet sometimes it's good when we get that interference
Look, I just want to have a good time
Can't I have fun for the rest of my life
Just go where the wind blows
And, here he comes, and he caught my eye
And we made love to the moonlight
Just go where the wind blows
I just want to have a good time
Can't I have fun for the rest of my life
Just go where the wind blows
And, here he comes, and he caught my eye
And we made love to the moonlight
Just go where the wind blows",316,3.848,82.12058212058213
2iLCw6NSxp5BjWQ5Oh1Jal,Drop It,1,Trevor Jackson,6vZUJpsm4VHjSWpedp05vg,"['pop r&b', 'r&b']",2013-07-23,0,99.963,0.00234,1,202629,0.745,0.0507,0.624,0.579,0.106,0.0,Drop It ::: Trevor Jackson,"Drop it where you are
Drop drop it drop it where you are
Drop it drop it drop it where you are
Drop drop drop it where you are
I'm from the nap
She give me Cali love
Will she fall in love
I can't say
She set the bar, she a A+
When she do my dance
I can't wait
Wait
Drop it where you are
I can't wait
For you to pop that girl
Girl you know it feels so right
And by the end of the night
Know I'm gonna leave with you
And shorty what you gon' do
And show me what you gon' do
Drop it drop it
Drop it where you are
Drop it drop it drop it where you are
Drop it drop it drop it where you are
Drop drop drop it where you are
Lady, you're a problem
And when you dance I start to lose all control
You're dancing by yourself
Don't worry
Cause ain't no way you won't be mine tonight
And now we bouta start the party
Easy
Get low
I'm still on you
And then we dance
I can see me
With you
Getting closer
Girl you know it feels so right
And by the end of the night
Know I'm gonna leave with you
And shorty what you gon' do
And show me what you gon' do
Drop it drop it, drop it where you are
Drop it, drop it drop it where you are
Drop it drop it drop it where you are
Drop drop drop it where you are
Right there, leave it right there
Can't nobody rock her, let's just leave it right there
Right there, leave it right there
Ain't no party stopping, let's just leave right there
Right there, leave it right there
Can't nobody rock her, let's just leave it right there
Girl you know it feels so right
And by the end of the night
Know I'm gonna leave with you
And shorty what you gon' do
And show me what you gon' do
And now we bouta start the party
Easy
Get low
I'm still on you
And then we dance
I can see me
With you
And shorty what you gon' do
Show me what you gon' do
Pop that, bring it back, get low
Drop it drop it, drop it where you are
Drop it, drop it drop it where you are (Drop it for me baby)
Drop it drop it drop it where you are (Drop it for me baby)
Drop drop drop it where you are
Drop it for me baby
Drop, drop drop
Can you drop it for me",446,3.37715,132.06401847711828
0MPJ76s0uath1HDrR0aLg3,Falling in Love at a Coffee Shop,1,Daniela Andrade,0WfaItAbs4vlgIA1cuqGtJ,"['canadian contemporary r&b', 'folk-pop']",2013-04-04,0,100.367,0.863,1,226500,0.415,0.0392,0.246,0.279,0.317,1.18e-05,Falling in Love at a Coffee Shop ::: Daniela Andrade,"Yes there's a chance that I've fallen quite hard over you
I've seen the paths that your eyes wander down
I want to come too
I think that possibly, maybe I'm falling for you
No one understands me quite like you do
Through all of the shadowy corners of me
I never knew just what it was
About this old coffee shop I love so much
All of the while I never knew
Ahh
I think that possibly, maybe I'm falling for you
Yes there's a chance that I've fallen quite hard over you
I've seen the waters that make your eyes shine
Now I'm shining too
Because, oh, because
I've fallen quite hard over you
If I didn't know you, I'd rather not know
If I couldn't have you, I'd rather be alone
I never knew just what it was
About this old coffee shop I love so much
All of the while, I never knew
I never knew just what it was
About this old coffee shop I love so much
All of the while, I never knew
All of the while, all of the while it was you
You
You
You",194,3.775,51.3907284768212
1X378YkPl0YfcQQZEx2ldb,Throw It Back,1,Jonn Hart,7vMpNua6oKT52WWHNUJ1No,"['pop r&b', 'slow game']",2013-04-08,1,97.04,0.00607,1,181560,0.811,0.0407,0.119,0.554,0.0969,0.000574,Throw It Back ::: Jonn Hart,"Girl, show me what that thing do
I want it all, don’t stop, let it hang loose
(Hook)
Girl, show me what that thing do
I want it all, don’t stop, let it hang loose
All them other girls bad but they ain’t you
If you twirk don’t stop till you’re hurt
Let me see you throw it back
Let me see you throw it back
Let me see you throw it back
Throw it all the way back
Let me see you throw it back
Let me see you throw it back
Hey girl, throw it back
(Verse)
Girl, show me what that thang do
All these hoes mad cause they ain’t you
I love how their body move
So confident, I can’t blame you
I try to chill, but that ass fat
But she grinding on me like she have a heart attack
Ain’t never seen no one doing like that
So I whisper in the ear can I have that?
(PHook)
Now you’re twirking, baby, got me begging you for more
And you drive a nigga crazy, how that ass drop to the floor
(Hook)
Girl, show me what that thing do
I want it all, don’t stop, let it hang loose
All them other girls bad but they ain’t you
If you twirk don’t stop till you’re hurt
Let me see you throw it back
Let me see you throw it back
Let me see you throw it back
Throw it all the way back
Let me see you throw it back
Let me see you throw it back
Hey girl, throw it back
(Verse)
You’re a pro, who coached you?
Doing things that you ain’t supposed to
Damn, girl, who showed you
Cause you do it how I like it and I ain’t showed you nothing
Throw her hands up and throw her back
Nice racks, slim waist, let me hold that
That ass moved left and she bring it back
Clap, clap, clap, don’t stop that
(PHook)
Now you’re twirking, baby, got me begging you for more
And you drive a nigga crazy, how that ass drop to the floor
(Hook)
Girl, show me what that thing do
I want it all, don’t stop, let it hang loose
All them other girls bad but they ain’t you
If you twirk don’t stop till you’re hurt
Let me see you throw it back
Let me see you throw it back
Let me see you throw it back
Throw it all the way back
Let me see you throw it back
Let me see you throw it back
Hey girl, throw it back
(Bridge)
I’m on and Shawty so with it
She work like a video fix it
She killing it, no win this
Throw it back and let me get it
Back, back, back, back
Back, back, back, back
Back, back, back, back…
(Hook)
Girl, show me what that thing do
I want it all, don’t stop, let it hang loose
All them other girls bad but they ain’t you
If you twirk don’t stop till you’re hurt
Let me see you throw it back
Let me see you throw it back
Let me see you throw it back
Throw it all the way back
Let me see you throw it back
Let me see you throw it back
Hey girl, throw it back",559,3.026,184.73231989424983
2xAEANKrSbZYzqrE5coafm,Nobody Knows - Radio Edit,1,The Tony Rich Project,7uwPrVdjss0FyCCTzpLx5A,"['contemporary r&b', 'r&b', 'urban contemporary']",2013-06-24,0,176.094,0.473,1,262893,0.664,0.0368,0.246,0.414,0.0904,3.22e-05,Nobody Knows - Radio Edit ::: The Tony Rich Project,"I pretended I'm glad you went away
These four walls closin' more every day
And I'm dying inside
And nobody knows it but me
Like a clown I put on a show
The pain is real even if nobody knows
And I'm crying inside
And nobody knows it but me
Why didn't I say the things I needed to say?
How could I let my angel get away?
Now my world is just a tumblin' down
I can say it so clearly, but you're nowhere around
The nights are lonely, the days are so sad
And I just keep thinkin' about the love that we had
And I'm missin' you
And nobody knows it but me
I carry a smile when I'm broken in two
And I'm nobody without someone like you
I'm tremblin' inside
And nobody knows it but me
I lie awake it's a quarter past three
I'm screamin' at night as if I thought you'd hear me
Yeah my heart is callin' you
And nobody knows it but me
How blue can I get?
You could ask my heart
But like a jigsaw puzzle it's been torn all apart
A million words couldn't say just how I feel
A million years from now you know, I'll be lovin' you still
The nights are lonely, the days are so sad
And I just keep thinkin' about the love that we had
And I'm missin' you
And nobody knows it but me
Tomorrow mornin' I'm hitting the dusty road
Gonna find you wherever, ever you might go
I'm gonna unload my heart
And hope you come back to me
Said when the nights are lonely...
The nights are lonely, the days are so sad
And I just keep thinkin' about the love that we had
And I'm missin' you
And nobody knows it but me",306,4.38155,69.83829923200695
1DLhyRZQq8YRh4waqHMfet,LFT,1,Quadron,3GhVFlFT3pagjVkslQPqoJ,['scandinavian r&b'],2013-05-31,0,96.067,0.594,0,209867,0.73,0.0876,0.873,0.623,0.15,0.000144,LFT ::: Quadron,"Heels on the bike it's a mess
We are all supposed to meet by the bridge
I'm not not the only one who's late
I'm wearing the black tight again tonight
Snap!
My phone already rang twice and I forgot to bring the wine
Tell me
Do you ride, to where the muses hide, do you like the sight
(Chorus)
As we ride to the town of meet serenading to the streets
I never wanna go to sleep, apologize to my sore feet
When I grow old I'll still be me (When I grow old I'll still be me )
(And then we'll do this every week)
I guess I'm still looking, looking for trouble
I guess I'm still looking, looking for trouble
I notice red lipstick on my teeth in the restroom while we all pee
As I forget my name and my street
The room is empty doing the scan
Tomorrow’s day won’t stand chance
The night time is the right time to take a ride
To where the muses hide
Do you like the sight
(Chorus)
I guess I'm still looking, looking for trouble
Tell me what if love is, what love if love is, what if our love is looking for trouble, it's you girl, it's me girl, it's our world
Amanda, Jenna, Katti, Louisa, Ndey and my Sara and Ida, come on girls!",228,3.497783333333333,65.18414043179727
32sEFeCIpyTaEwnhWGrE1J,Something Beautiful,1,Jacob Banks,0AepkoQhYvkjEzzwIcGxdV,['uk contemporary r&b'],2013-04-26,0,82.674,0.828,1,208248,0.435,0.0302,0.356,0.267,0.115,0.0,Something Beautiful ::: Jacob Banks,"Here I stand
Taking off my pride
And I run, with nowhere to hide
I'm exposed, flaws and all
You're still here
And that's something beautiful
Like the sun, shining through the rain
Here with you, sharing better days
I'd be lost, lost without you
Thank God you're still here
And that's something beautiful
Oh, oh, oh, oh
That's something beautiful
Oh, oh, oh, oh
That's something beautiful
Oh, oh, oh, oh
That you are here, here with me
That's something beautiful

If I fall, crash down to my knees
You pick me up, running to my needs
Even if I'm wrong, with no one to call
You're still here
And that's something beautiful

Oh, oh, oh, oh
That's something beautiful
Oh, oh, oh, oh
That's something beautiful
Oh, oh, oh, oh
That you are here, here with me
That's something beautiful

Ouh
That's something beautiful
Oh, oh, oh, oh
That's something beautiful
Oh, oh, oh
And that's something beautiful
Oh, oh, oh, oh
That you are here, here with me
And that's something beautiful",178,3.4708,51.28500633859629
2c8Y5b2FEAYOvQEai48xjN,the place,1,Inc.,5VcFQLT1y2Rje5zoiWKC2w,['experimental r&b'],2013-02-18,0,159.958,0.0558,0,221307,0.714,0.0496,0.568,0.48,0.119,1.35e-05,the place ::: Inc.,"The price to be by your side
I know I haven't tried
You'll be my best because
That is all he ever was

I know there's something more
When I'm feeling my tears fall
That is when I'm at my best
Nothing more, nothing less
You seem like you already know
You seem like you already know
I feel like you've been here before
I feel like you've been here before

Time hope it makes it strong
In the seconds in the song
That's why it hurts when something is wrong
Hope I have a way to run

Never right never wrong
Hope I haven't wait too long

You already know
You already know
I feel like we've been here before
I feel like we've been here before
You already know
You already know
I feel like we've been here before
I feel like we've been here before
(Ooh, hmm....)
(Ooh, hmm....)
The place that we already know
The place that we already know
I feel like we've been here before
I feel like we've been here before
The place that we already know
The place that we already know
I feel like we've been here before
I feel like we've been here before
The place that we already know
The place that we already know
I feel like we've been here before
I feel like we've been here before
The place that we already know
The place that we already know
I feel like we've been here before
I feel like we've been here before",260,3.68845,70.49031435969039
1nCQ26zUlIJWouY1nQKpon,Clean This House (Remix),2,Isaac Carree,2bTfKyEM0bSDqmDcZybqzH,"['gospel', 'gospel r&b']",2013-06-25,0,115.973,0.401,1,273693,0.655,0.0324,0.402,0.525,0.0917,0.0,Clean This House (Remix) ::: Isaac Carree,"I'm calling on You, Heavenly Father
I'm down on my knees
You said call on You no matter the hour
Lord, I'm in need
I've been messing up, done lost my house
Done lost my job, wife walking out?
These church folk say they my friends
But I'm all they talk about
I've been doing wrong, I'm so sorry
Lord, please forgive me
WE CONFESS TO HIM, HE'LL REMOVE ALL WICKEDNESS
THE BLOOD FROM YOUR SON WILL WASH ME FROM MY SINS
CLEAN THIS HOUSE, FROM THE INSIDE OUT
RESTORE ME, TAKE AWAY MY IMPURITY
LORD I NEED YOU TO
CLEAN THIS HOUSE FROM THE INSIDE OUT
RESTORE ME, TAKE AWAY MY IMPURITY
Wait a minute, I found a witness
Sitting here sippin' on something to drink
The enemy's got the best of me
And I gotta do something quick, before I go crazy
So many voices in my head, so load I can't even think
My friends and family are gone, my life is going so wrong
LORD, I need you to come, Oh! take me home, Oh! make
A way, Out of no way, MY HERO! come on and save the day!

I gotta keep it real...Lord my life needs a fix and I...
Said, I need you to do the remix, remix, (remix it for me)
Said I'm out here, and I know it ain't right, see inside I'm
Hurting, but a smile is on my face
Lord, take your holy broom, and sweep up the place!

Receive it, receive it, believe it, believe it, achieve it, achieve it",264,4.56155,57.87506439697032
